record_id,canonical_name,primary_category,catalog_version,catalog_search_cutoff,relationship_review_date,official_source_url,source_check_status,review_outcome,outgoing_relationship_count,outgoing_relationship_types,outgoing_target_record_ids,incoming_relationship_count,incoming_source_record_ids,evidence_urls,external_or_unresolved_sources,rejected_candidate_notes,review_scope,reviewer
retina_age_analysis,Retina Age Analysis,fundus,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/ramankamran/retina-age-analysis,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
retinal_corrugations_oct,Outer Retinal Corrugations Imaging Dataset,oct,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/bzsc7gd9p3/2,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
retinal_dr_longitudinal,Retinal DR Longitudinal Fundus Pairs,fundus,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/usama10/retinal-dr-longitudinal,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,octa,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
retinal_optic_flow_locomotion,Retinal Optic Flow and Locomotion Dataset,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.25452/figshare.plus.17113883.v1,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
retinal_photoplethysmography_rnfl,Retinal Photoplethysmography and RNFL Dataset,oct,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.21197173.v1,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
retinal_vessel_robustness,Natural Robustness Benchmark for Retinal Vessel Segmentation,fundus,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/12659652,checked_against_cited_source,confirmed_catalog_relationship,3,derived_from,chase_db1|drive|stare,0,,https://zenodo.org/records/12659652,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
retouch,RETOUCH: RETinal OCT Fluid Challenge,oct,0.5.0,2026-08-02,2026-08-02,https://retouch.grand-challenge.org/,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rfmid,RFMiD: Retinal Fundus Multi-disease Image Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/andrewmvd/retinal-disease-classification,checked_against_cited_source,confirmed_catalog_relationship,0,,,6,amdnet23|mm_retinal_reason|multieye|mured|rao_fundus|rfmid2,https://arxiv.org/abs/2412.09402|https://doi.org/10.17632/5428684j44.2|https://doi.org/10.17632/pc4mb3h8hz.1|https://doi.org/10.17632/yj35kjgrv3.1|https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef|https://zenodo.org/records/7505822,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rfmid2,RFMiD 2.0 Auxiliary Multi-Disease Fundus Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/7505822,checked_against_cited_source,confirmed_catalog_relationship,1,extension_of,rfmid,2,multieye|x_pcr,https://arxiv.org/abs/2412.09402|https://huggingface.co/datasets/Fantasy666/X-PCR/tree/06a318fd852230326386e3c6514d8a11b7a6b4af|https://zenodo.org/records/7505822,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
riga,RIGA: Retinal Fundus Images for Glaucoma Analysis,fundus,0.5.0,2026-08-02,2026-08-02,https://deepblue.lib.umich.edu/data/concern/data_sets/3b591905z,checked_against_cited_source,confirmed_catalog_relationship,0,,,2,fundus_domain_generalization|riga_plus,https://zenodo.org/records/6325549|https://zenodo.org/records/8009107,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
riga_plus,RIGA+ Domain Adaptation Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/6325549,checked_against_cited_source,confirmed_catalog_relationship,1,derived_from,riga,0,,https://zenodo.org/records/6325549,Original MESSIDOR,"RIGA+ cites original MESSIDOR, not MESSIDOR-2, so no edge to messidor2 is asserted.","Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rimone_dl,RIM-ONE DL,fundus,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/orvile/rim-one-retinal-dataset-for-assessing-glaucoma,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rite,RITE: Retinal Images Vessel Tree Extraction (Artery/Vein),fundus,0.5.0,2026-08-02,2026-08-02,https://eye.medicine.uiowa.edu/rite-dataset,checked_against_cited_source,confirmed_catalog_relationship,1,derived_from,drive,0,,https://medicine.uiowa.edu/eye/rite-dataset,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
roc,ROC: Retinopathy Online Challenge,fundus,0.5.0,2026-08-02,2026-08-02,http://webeye.ophth.uiowa.edu/ROC/,checked_against_cited_source,confirmed_catalog_relationship,0,,,1,mm_retinal_reason,https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rocc,ROCC: Retinal OCT Classification Challenge,oct,0.5.0,2026-08-02,2026-08-02,https://rocc.grand-challenge.org/,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rop_ostrava,Retinal Image Dataset of Infants and ROP (Ostrava),fundus,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/jananowakova/retinal-image-dataset-of-infants-and-rop,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rop_synthetic_mendeley,Synthetic Medical Images for ROP Diagnosis,fundus,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/fscyyhg6vt/1,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rop_uwf_intelligent,Fundus Dataset for Intelligent ROP System,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.25514449,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rop_vl,ROP-VL Retinopathy of Prematurity Vision-Language Dataset,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.30143461.v1,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rose,ROSE: Retinal OCT-Angiography Vessel Segmentation,octa,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/doi/10.5281/zenodo.12775880,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
ru_medical_texts_ophthalmology,Ophthalmology Russian-English Medical Text Translations,text,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/cheshrcat/ru-medical-texts-ophtalmology,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
rvo_me,RVO-ME: Retinal Vein Occlusion Macular Edema OCT Dataset,oct,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.29804435.v1,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
sics155,SICS-155 Small Incision Cataract Surgery Videos,surgical_video,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/19482928,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,"The SICS-155 source compares its phases with Cataract-101, CATARACTS, and CaDIS but describes a distinct recruited cohort.","Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
slid,SLID: Slit-Lamp Image Dataset,multimodal,0.5.0,2026-08-02,2026-08-02,https://github.com/xumingyu-hub/SLID,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
slid_e,SLID-E Slit-Lamp Image Dataset for Epiphora,external_eye,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.26172919.v2,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
slp_vld,SLP-VLD Anonymized Slit-Lamp Vision-Language Dataset,external_eye,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.32576697.v3,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
smdg,SMDG-19: Standardized Multi-channel Glaucoma Benchmark,fundus,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/deathtrooper/multichannel-glaucoma-benchmark-dataset,checked_against_cited_source,confirmed_catalog_relationship,10,derived_from,airogs|beh|drishti_gs|fives|g1020|hrf|jsiec|odir2019|papila|refuge2018,0,,https://www.kaggle.com/datasets/deathtrooper/multichannel-glaucoma-benchmark-dataset,CRFO-v4|DR-HAGIS|LES-AV|ORIGA-light|sjchoi86-HRF,"EyePACS-AIROGS is mapped to airogs, not to the cataloged diabetic-retinopathy eyepacs record.","Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
soul_octa,SOUL: OCTA Human-Machine Collaborative Annotation Dataset,octa,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.24893358.v3,checked_against_cited_source,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
spectrosense_pupil_light_exposure,SpectroSense Pupil Light Exposure Dataset,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.28176839.v1,checked_against_official_repository,no_documented_catalog_relationship_identified,0,,,0,,,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
stage_task1,STAGE 2023 Task 1 — Mean Deviation Prediction from OCT,oct,0.5.0,2026-08-02,2026-08-02,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets,checked_against_cited_source,confirmed_catalog_relationship,2,same_or_overlapping_cohort_as,stage_task2|stage_task3,3,mm_retinal_reason|stage_task2|stage_task3,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets|https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
stage_task2,STAGE 2023 Task 2 — Visual Field Sensitivity Map Prediction,oct,0.5.0,2026-08-02,2026-08-02,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets,checked_against_cited_source,confirmed_catalog_relationship,2,same_or_overlapping_cohort_as,stage_task1|stage_task3,3,mm_retinal_reason|stage_task1|stage_task3,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets|https://huggingface.co/datasets/lxirich/MM-Retinal-Reason/tree/d6243baa82c0914dba3c6f43ca79fdbf856982ef,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
stage_task3,STAGE 2023 Task 3 — Pattern Deviation Probability Map,oct,0.5.0,2026-08-02,2026-08-02,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets,checked_against_cited_source,confirmed_catalog_relationship,2,same_or_overlapping_cohort_as,stage_task1|stage_task2,2,stage_task1|stage_task2,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets,,,"Same-data, subset, version, mirror, component, replacement, extension, derivation, and documented cohort-overlap links to other catalog records.",EyeDataHub authors
