record_id,canonical_name,primary_category,modalities,catalog_version,catalog_search_cutoff,quantity_review_date,official_source_url,primary_quantity_status,primary_count,primary_unit,primary_scope,primary_exactness,primary_evidence_basis,primary_evidence_url,reported_quantity_count,additional_quantity_count,reported_quantities_json,counting_note
stage_task2,STAGE 2023 Task 2 — Visual Field Sensitivity Map Prediction,oct,oct|visual_field,0.5.0,2026-08-02,2026-08-02,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets,primary_quantity_resolved,400,volumes,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets,1,0,"[{""count"": 400, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""volumes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
stage_task3,STAGE 2023 Task 3 — Pattern Deviation Probability Map,oct,oct|visual_field,0.5.0,2026-08-02,2026-08-02,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets,primary_quantity_resolved,400,volumes,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets,1,0,"[{""count"": 400, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://aistudio.baidu.com/aistudio/competition/detail/968/0/datasets"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""volumes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
stare,STARE: Structured Analysis of the Retina,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://cecas.clemson.edu/~ahoover/stare/,primary_quantity_resolved,20,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://cecas.clemson.edu/~ahoover/stare/,1,0,"[{""count"": 20, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://cecas.clemson.edu/~ahoover/stare/"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
superccm_fineset,SuperCCM-FineSet,confocal,confocal,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/17051148,primary_quantity_resolved,210,images,Restricted fine-segmentation image set,exact,official_source_description,https://zenodo.org/records/17051148,1,0,"[{""count"": 210, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://zenodo.org/records/17051148"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Restricted fine-segmentation image set"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
sustech_sysu,SUSTech-SYSU Diabetic Retinopathy + Exudate Dataset,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.12570770,primary_quantity_resolved,1219,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.6084/m9.figshare.12570770,1,0,"[{""count"": 1219, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.12570770"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
sustech_sysu_corneal_ulcers,SUSTech-SYSU Corneal Ulcer Dataset,external_eye,external_eye,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.10247501.v1,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
syn_oct,SYN-OCT Synthetic Glaucoma OCT Dataset,oct,oct,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.5281/zenodo.17151869,primary_quantity_resolved,200000,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.5281/zenodo.17151869,1,0,"[{""count"": 200000, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.5281/zenodo.17151869"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
synthetic_retinal_oct_biomarkers,Synthetic Retinal OCT Biomarker Dataset,oct,oct,0.5.0,2026-08-02,2026-08-02,https://huggingface.co/datasets/serag-ai/Synthetic-Ophthalmology-Images,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
tear_meniscus,Multicentre Tear Meniscus Segmentation Dataset,multimodal,external_eye|infrared,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.28650536.v2,primary_quantity_resolved,3432,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.6084/m9.figshare.28650536.v2,1,0,"[{""count"": 3432, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.28650536.v2"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
teyed,TEyeD Real-World Eye-Tracking Dataset,eye_tracking,eye_tracking,0.5.0,2026-08-02,2026-08-02,https://arxiv.org/abs/2102.02115,primary_quantity_resolved,20666096,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://arxiv.org/abs/2102.02115,1,0,"[{""count"": 20666096, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://arxiv.org/abs/2102.02115"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
thoct1800,THOCT1800 Retinal OCT Dataset,oct,oct,0.5.0,2026-08-02,2026-08-02,https://github.com/SJD095/OCT-Segmentation,primary_quantity_resolved,1800,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://github.com/SJD095/OCT-Segmentation,1,0,"[{""count"": 1800, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://github.com/SJD095/OCT-Segmentation"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
thyroid_ophthalmopathy_external,Thyroid Ophthalmopathy External Ocular Images,external_eye,external_eye,0.5.0,2026-08-02,2026-08-02,https://data.mendeley.com/datasets/z7ys7r4bdn/2,primary_quantity_unresolved,,,,,,,1,1,"[{""count"": 2, ""evidence_basis"": ""current_deposit_file_listing"", ""evidence_url"": ""https://data.mendeley.com/datasets/z7ys7r4bdn/2"", ""exactness"": ""exact"", ""notes"": ""The source does not report the number of photographs inside dataset.zip."", ""primary"": false, ""review_date"": ""2026-08-01"", ""scope"": ""Artifacts listed by the current Mendeley v2 deposit"", ""unit"": ""deposited_files""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
tian_oct,Tian OCTRIMA 3D OCT Layer Segmentation Dataset,oct,oct,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.1371/journal.pone.0133908.s002,primary_quantity_resolved,10,volumes,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.1371/journal.pone.0133908.s002,1,0,"[{""count"": 10, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.1371/journal.pone.0133908.s002"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""volumes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
tom500,TOM500: Multi-Organ Annotated Orbital MRI Dataset for Thyroid Eye Disease,multimodal,orbital_mri|tabular,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.27133389.v1,primary_quantity_resolved,500,volumes,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://doi.org/10.6084/m9.figshare.27133389.v1,1,0,"[{""count"": 500, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://doi.org/10.6084/m9.figshare.27133389.v1"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""volumes""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
toxofundus,ToxoFundus: Ocular Toxoplasmosis Fundus Dataset,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://www.kaggle.com/datasets/nafin59/ocular-toxoplasmosis-fundus-images-dataset,primary_quantity_resolved,412,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://www.kaggle.com/datasets/nafin59/ocular-toxoplasmosis-fundus-images-dataset,1,0,"[{""count"": 412, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://www.kaggle.com/datasets/nafin59/ocular-toxoplasmosis-fundus-images-dataset"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
trend2_fundus,TREND2 Chronic Disease Portable Fundus Dataset,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/7678656,primary_quantity_resolved,28,images,Primary color fundus images,exact,official_source_description,https://zenodo.org/records/7678656,1,0,"[{""count"": 28, ""evidence_basis"": ""official_source_description"", ""evidence_url"": ""https://zenodo.org/records/7678656"", ""exactness"": ""exact"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary color fundus images"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
trend_fundus,TREND Portable Fundus Microvascular Network Dataset,fundus,fundus,0.5.0,2026-08-02,2026-08-02,https://zenodo.org/records/4521044,primary_quantity_resolved,82,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://zenodo.org/records/4521044,1,0,"[{""count"": 82, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://zenodo.org/records/4521044"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
tsukazaki_uwf,Tsukazaki Hospital UWF Fundus Dataset,uwf_fundus,uwf_fundus,0.5.0,2026-08-02,2026-08-02,https://github.com/DateCazuki/Fundus_Diagnosis,primary_quantity_resolved,13047,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://github.com/DateCazuki/Fundus_Diagnosis,1,0,"[{""count"": 13047, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://github.com/DateCazuki/Fundus_Diagnosis"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
tunisian_retinal_oct_multidisease,Tunisian Retinal OCT Multi-Disease Dataset,oct,oct,0.5.0,2026-08-02,2026-08-02,https://doi.org/10.6084/m9.figshare.31385596.v3,primary_quantity_unresolved,,,,,,,0,0,[],Quantities with different units are not interchangeable. Related records and derivative components may overlap.
ubiris_v2,UBIRIS.v2 Noisy Visible-Wavelength Iris Database,iris_biometrics,iris_biometrics,0.5.0,2026-08-02,2026-08-02,https://iris.di.ubi.pt/index.html,primary_quantity_resolved,11102,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,https://iris.di.ubi.pt/index.html,1,0,"[{""count"": 11102, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""https://iris.di.ubi.pt/index.html"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
umn_parhi_oct,UMN Parhi Lab AMD OCT Fluid Segmentation Dataset,oct,oct,0.5.0,2026-08-02,2026-08-02,http://people.ece.umn.edu/users/parhi/.DATA/OCT/DME/UMNDataset.mat,primary_quantity_resolved,600,images,Primary quantity reported in the reviewed catalog source,not_assessed,legacy_catalog_field,http://people.ece.umn.edu/users/parhi/.DATA/OCT/DME/UMNDataset.mat,1,0,"[{""count"": 600, ""evidence_basis"": ""legacy_catalog_field"", ""evidence_url"": ""http://people.ece.umn.edu/users/parhi/.DATA/OCT/DME/UMNDataset.mat"", ""exactness"": ""not_assessed"", ""notes"": """", ""primary"": true, ""review_date"": ""2026-08-01"", ""scope"": ""Primary quantity reported in the reviewed catalog source"", ""unit"": ""images""}]",Quantities with different units are not interchangeable. Related records and derivative components may overlap.
