record_id,canonical_name,verification_date,verification_level,official_source_checked,preferred_route_checked,preferred_route_type,resolved_destination,dataset_specific_page_confirmed_by_curator,current_route_visible,authentication_state,access_friction,availability_status,route_check_result,automated_probe_status,automated_probe_http_status,failure_or_limitation,curator,author_source_checked,source_terms_evidence_url,dataset_files_transferred_for_this_row,environment
acrima,ACRIMA: Glaucoma Optic Disc Fundus Database,2026-07-21,route_confirmed,https://figshare.com/s/c2d31f850af14c5b5232,https://figshare.com/s/c2d31f850af14c5b5232,official_repository,https://figshare.com/s/c2d31f850af14c5b5232,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,ok,202,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://figshare.com/s/c2d31f850af14c5b5232,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
puwf_av,PUWF-AV Pediatric Ultra-Widefield Fundus Artery-Vein Dataset,2026-08-02,route_confirmed,https://doi.org/10.6084/m9.figshare.32509329.v1,https://doi.org/10.6084/m9.figshare.32509329.v1,official_repository,https://figshare.com/articles/dataset/PUWF-AV_A_pediatric_ultra-widefield_fundus_image_dataset_for_artery-vein_segmentation/32509329/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,202,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://doi.org/10.6084/m9.figshare.32509329.v1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
qilu_ccm_nerve_segmentation,Qilu Annotated Corneal Confocal Microscopy Nerve Segmentation Dataset,2026-08-02,route_confirmed,https://zenodo.org/records/18779434,https://zenodo.org/records/18779434,official_repository,https://zenodo.org/records/18779434,true,true,unauthenticated,anonymous_direct,available,anonymous_official_route_verified,platform_or_browser_route,403,The public record metadata and complete Dataset.zip file were retrieved without authentication on 2026-08-02.,EyeDataHub author team,true,https://zenodo.org/records/18779434,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
rao_fundus,RAO Retinal Artery Occlusion Fundus Photography Dataset,2026-07-21,route_confirmed,https://data.mendeley.com/datasets/5428684j44/2,https://data.mendeley.com/datasets/5428684j44/2,official_repository,https://data.mendeley.com/datasets/5428684j44/2,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://data.mendeley.com/datasets/5428684j44/2,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
rasti_oct,"Rasti OCT Dataset (Noor Eye Hospital, Tehran)",2026-07-21,route_confirmed,https://drive.google.com/file/d/1Rv82F7CjPveyONdy1YbRHh05emCb6_Eu,https://drive.google.com/file/d/1Rv82F7CjPveyONdy1YbRHh05emCb6_Eu,documented_manual_route,https://drive.google.com/file/d/1Rv82F7CjPveyONdy1YbRHh05emCb6_Eu/edit,true,true,unauthenticated,anonymous_direct,available,acquisition_route_verified,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://drive.google.com/file/d/1Rv82F7CjPveyONdy1YbRHh05emCb6_Eu,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
ravir,RAVIR: Retinal Artery/Vein Segmentation in IR,2026-07-21,route_confirmed,https://ravir.grand-challenge.org/data/,https://ravir.grand-challenge.org/data/,cloud_file_share,https://ravir.grand-challenge.org/data/,true,true,unauthenticated,anonymous_direct,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://ravir.grand-challenge.org/data/,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
rbad,RBAD Retinal Branching-Angle Detection Benchmark,2026-07-21,route_confirmed,https://github.com/Retinal-Research/RBAD,https://github.com/Retinal-Research/RBAD,source_repository,https://github.com/Retinal-Research/RBAD,true,true,unauthenticated,anonymous_direct,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://github.com/Retinal-Research/RBAD,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
real_fundus,Real Fundus Clinical Image Restoration Benchmark,2026-07-21,route_confirmed,https://github.com/dengzhuo-AI/Real-Fundus/releases/tag/v.1.0.0,https://github.com/dengzhuo-AI/Real-Fundus/releases/tag/v.1.0.0,documented_manual_route,https://github.com/dengzhuo-AI/Real-Fundus/releases/tag/v.1.0.0,true,true,unauthenticated,anonymous_direct,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://github.com/dengzhuo-AI/Real-Fundus/releases/tag/v.1.0.0,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
refuge1_multirater,REFUGE Multi-Rater — Glaucoma with Multi-Expert Annotations,2026-07-21,route_confirmed,https://drive.google.com/file/d/1TXTrZyaZ76faXek46pEzaYQmAejLf30d/view,https://drive.google.com/file/d/1TXTrZyaZ76faXek46pEzaYQmAejLf30d/view,cloud_file_share,https://drive.google.com/file/d/1TXTrZyaZ76faXek46pEzaYQmAejLf30d/view,true,true,unauthenticated,anonymous_direct,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://drive.google.com/file/d/1TXTrZyaZ76faXek46pEzaYQmAejLf30d/view,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
refuge2,REFUGE2 — Retinal Fundus Glaucoma Challenge 2,2026-07-21,route_confirmed,https://drive.google.com/file/d/1DspRzDqypeBOxZnWPQxmXprNVmJwkBRJ/view,https://drive.google.com/file/d/1DspRzDqypeBOxZnWPQxmXprNVmJwkBRJ/view,cloud_file_share,https://drive.google.com/file/d/1DspRzDqypeBOxZnWPQxmXprNVmJwkBRJ/view,true,true,unauthenticated,anonymous_direct,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://drive.google.com/file/d/1DspRzDqypeBOxZnWPQxmXprNVmJwkBRJ/view,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
reta_benchmark,RETA Benchmark for Retinal Vascular Tree Analysis,2026-07-21,route_confirmed,https://doi.org/10.6084/m9.figshare.16960855,https://doi.org/10.6084/m9.figshare.16960855,official_repository,https://figshare.com/articles/dataset/The_RETA_Benchmark_for_Retinal_Vascular_Tree_Analysis/16960855,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,ok,202,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://doi.org/10.6084/m9.figshare.16960855,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
retina_age_analysis,Retina Age Analysis,2026-07-21,route_confirmed,https://huggingface.co/datasets/ramankamran/retina-age-analysis,https://huggingface.co/datasets/ramankamran/retina-age-analysis,data_platform,https://huggingface.co/datasets/ramankamran/retina-age-analysis,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://huggingface.co/datasets/ramankamran/retina-age-analysis,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
retinal_corrugations_oct,Outer Retinal Corrugations Imaging Dataset,2026-07-21,route_confirmed,https://data.mendeley.com/datasets/bzsc7gd9p3/2,https://data.mendeley.com/datasets/bzsc7gd9p3/2,official_repository,https://data.mendeley.com/datasets/bzsc7gd9p3/2,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://data.mendeley.com/datasets/bzsc7gd9p3/2,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
retinal_dr_longitudinal,Retinal DR Longitudinal Fundus Pairs,2026-07-21,route_confirmed,https://huggingface.co/datasets/usama10/retinal-dr-longitudinal,https://huggingface.co/datasets/usama10/retinal-dr-longitudinal,data_platform,https://huggingface.co/datasets/usama10/retinal-dr-longitudinal,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://huggingface.co/datasets/usama10/retinal-dr-longitudinal,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
retinal_oct_octa_two_subjects_processed,Processed Retinal OCT and OCTA Two-Subject Dataset,2026-08-02,route_confirmed,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,official_repository,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,200,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://www.kaggle.com/datasets/cnzakimuena/retinal-oct-and-octa-data-3,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
retinal_optic_flow_locomotion,Retinal Optic Flow and Locomotion Dataset,2026-08-02,route_confirmed,https://doi.org/10.25452/figshare.plus.17113883.v1,https://doi.org/10.25452/figshare.plus.17113883.v1,official_repository,https://plus.figshare.com/articles/dataset/Retinal_Optic_Flow_During_Natural_Locomotion_-_Dataset/17113883/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,202,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://doi.org/10.25452/figshare.plus.17113883.v1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
retinal_photoplethysmography_rnfl,Retinal Photoplethysmography and RNFL Dataset,2026-08-02,route_confirmed,https://doi.org/10.6084/m9.figshare.21197173.v1,https://doi.org/10.6084/m9.figshare.21197173.v1,official_repository,https://figshare.com/articles/dataset/Retinal_photoplethysmography_study_dataset/21197173/1,true,true,api_token_required_not_stored,self_service_authenticated,available,official_metadata_and_file_listing_checked,ok,202,No data files were transferred during source confirmation.,EyeDataHub author team,true,https://doi.org/10.6084/m9.figshare.21197173.v1,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
retinal_vessel_robustness,Natural Robustness Benchmark for Retinal Vessel Segmentation,2026-07-21,route_confirmed,https://zenodo.org/records/12659652,https://zenodo.org/records/12659652,official_repository,https://zenodo.org/records/12659652,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/records/12659652,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
retouch,RETOUCH: RETinal OCT Fluid Challenge,2026-07-21,route_confirmed,https://retouch.grand-challenge.org/,https://retouch.grand-challenge.org/,challenge_platform,https://retouch.grand-challenge.org/,true,true,manual_authorization_required,controlled_or_manual,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://retouch.grand-challenge.org/,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
rfmid,RFMiD: Retinal Fundus Multi-disease Image Dataset,2026-07-21,route_confirmed,https://www.kaggle.com/datasets/andrewmvd/retinal-disease-classification,https://www.kaggle.com/datasets/andrewmvd/retinal-disease-classification,data_platform,https://www.kaggle.com/datasets/andrewmvd/retinal-disease-classification,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://www.kaggle.com/datasets/andrewmvd/retinal-disease-classification,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
rfmid2,RFMiD 2.0 Auxiliary Multi-Disease Fundus Dataset,2026-07-21,route_confirmed,https://zenodo.org/records/7505822,https://zenodo.org/records/7505822,official_repository,https://zenodo.org/records/7505822,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/records/7505822,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
riga,RIGA: Retinal Fundus Images for Glaucoma Analysis,2026-07-21,route_confirmed,https://deepblue.lib.umich.edu/data/concern/data_sets/3b591905z,https://deepblue.lib.umich.edu/data/concern/data_sets/3b591905z,official_direct,https://deepblue.lib.umich.edu/data/concern/data_sets/3b591905z,true,true,unauthenticated,anonymous_direct,available,author_source_checked_with_probe_limitation,forbidden,403,Author-conducted source check; transfer completeness was evaluated separately. Automated probe status: forbidden; reachability alone was not used to classify access.,EyeDataHub author team,true,https://deepblue.lib.umich.edu/data/concern/data_sets/3b591905z,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
riga_plus,RIGA+ Domain Adaptation Dataset,2026-07-21,route_confirmed,https://zenodo.org/records/6325549,https://zenodo.org/records/6325549,official_repository,https://zenodo.org/records/6325549,true,true,user_authentication_required,self_service_authenticated,available,author_source_checked,platform_or_browser_route,403,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://zenodo.org/records/6325549,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
rimone_dl,RIM-ONE DL,2026-07-21,route_confirmed,https://www.kaggle.com/datasets/orvile/rim-one-retinal-dataset-for-assessing-glaucoma,https://www.kaggle.com/datasets/orvile/rim-one-retinal-dataset-for-assessing-glaucoma,data_platform,https://www.kaggle.com/datasets/orvile/rim-one-retinal-dataset-for-assessing-glaucoma,true,true,api_token_required_not_stored,self_service_authenticated,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://www.kaggle.com/datasets/orvile/rim-one-retinal-dataset-for-assessing-glaucoma,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
rite,RITE: Retinal Images Vessel Tree Extraction (Artery/Vein),2026-07-21,route_confirmed,https://eye.medicine.uiowa.edu/rite-dataset,https://eye.medicine.uiowa.edu/rite-dataset,documented_manual_route,https://eye.medicine.uiowa.edu/rite-dataset,true,true,manual_authorization_required,controlled_or_manual,available,author_source_checked,ok,200,Author-conducted source check; transfer completeness was evaluated separately.,EyeDataHub author team,true,https://eye.medicine.uiowa.edu/rite-dataset,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
roc,ROC: Retinopathy Online Challenge,2026-07-21,route_confirmed,http://webeye.ophth.uiowa.edu/ROC/,http://webeye.ophth.uiowa.edu/ROC/,documented_manual_route,http://webeye.ophth.uiowa.edu/ROC/,true,true,unauthenticated,anonymous_direct,available,acquisition_route_verified,ok,200,The former registration service is closed; the official page now exposes the image files directly.,EyeDataHub author team,true,http://webeye.ophth.uiowa.edu/ROC/,not_assessed_in_access_verification_log,Windows | Python 3.13.13 | EyeDataHub 0.7.0
